cif,bg_hse
SM-8596,1.122
SM-8597,0.892198
SM-8598,0.293456
SM-860,5.768142
SM-8600,0.382224
SM-8602,3.213391
SM-8604,2.476158
SM-8609,3.347697
SM-861,4.206596
SM-8610,2.692996
SM-862,9.338907
SM-8631,3.515186
SM-8632,2.406583
SM-8633,3.49998
SM-8634,2.340977
SM-8635,2.173515
SM-8636,2.527019
SM-8637,0.972803
SM-8638,3.544854
SM-8639,2.491579
SM-864,6.967622
SM-8649,3.387251
SM-865,3.610634
SM-8650,2.409571
SM-8656,2.799306
SM-8657,0.091828
SM-8658,1.827857
SM-8659,2.129129
SM-866,5.994182
SM-8665,1.242488
SM-867,3.444349
SM-8672,2.920466
SM-868,5.614783
SM-8682,1.118079
SM-8684,0.884314
SM-8685,0.884569
SM-869,9.915125
SM-8719,4.382434
SM-872,3.138205
SM-8720,3.481815
SM-8728,3.843828
SM-8729,3.841687
SM-8730,2.93354
SM-8731,3.431004
SM-8738,3.265329
SM-8740,3.647071
SM-8741,1.679232
SM-8744,2.951741
SM-8747,3.355669
SM-875,5.203724
SM-8751,2.365233
SM-8753,2.483664
SM-8756,3.668216
SM-8757,4.047019
SM-8758,3.911051
SM-8759,3.486448
SM-8760,3.661344
SM-8761,3.629575
SM-8764,1.773484
SM-8767,1.857254
SM-8768,1.448452
SM-877,7.310895
SM-8773,1.17679
SM-8781,3.735462
SM-8787,3.249804
SM-8788,2.032845
SM-8790,0.601437
SM-880,6.585766
SM-8800,1.650854
SM-8801,2.054058
SM-8803,1.082789
SM-8806,0.78974
SM-8810,3.12878
SM-8811,1.722201
SM-8839,1.943431
SM-8840,1.933937
SM-8841,1.268158
SM-8842,1.382639
SM-8843,1.117463
SM-8845,3.105064
SM-8846,1.560765
SM-8847,2.573333
SM-8848,2.153906
SM-8850,4.152845
SM-8853,3.217809
SM-8854,1.586253
SM-8855,2.929458
SM-8857,2.912588
SM-8858,4.335843
SM-8862,1.916191
SM-8866,2.443026
SM-8867,2.08884
SM-887,2.302602
SM-8871,2.789959
SM-8872,0.947482
SM-8874,2.240367
SM-8875,2.023477
SM-8876,1.967167
SM-8877,2.079463
SM-8878,2.177525
SM-8879,1.999941
SM-888,2.749379
SM-8881,2.043466
SM-8882,1.78846
SM-8883,2.240844
SM-8884,1.85564
SM-8885,1.24905
SM-8886,0.693068
SM-8887,2.353369
SM-8888,2.598621
SM-889,2.671098
SM-8890,0.946126
SM-8892,1.070098
SM-8893,2.480195
SM-8894,1.935302
SM-8895,3.919394
SM-8896,3.915396
SM-8897,2.969304
SM-8898,2.766638
SM-8900,3.275114
SM-8901,1.522307
SM-8904,1.03465
SM-8906,1.640251
SM-8907,3.149376
SM-8908,4.29585
SM-8909,2.996324
SM-891,2.857386
SM-8910,3.630581
SM-8911,2.505195
SM-8912,2.769442
SM-8914,2.248861
SM-8915,2.260185
SM-8916,2.054866
SM-8917,1.986
SM-8918,1.236464
SM-8920,1.218841
SM-8921,1.442841
SM-8923,0.408785
SM-8924,3.506998
SM-8925,2.5413
SM-8927,2.970735
SM-8928,3.822206
SM-8929,3.044641
SM-893,2.986603
SM-8930,3.438421
SM-8931,2.727701
SM-8932,3.07688
SM-8933,2.528835
SM-8934,2.806713
SM-8936,1.329589
SM-8939,3.08381
SM-894,2.97816
SM-8940,1.517944
SM-8941,1.269072
SM-8942,3.095614
SM-8943,3.575075
SM-8944,2.874755
SM-8945,3.060619
SM-8947,3.701129
SM-8948,1.365976
SM-895,2.318842
SM-8950,3.327303
SM-8951,3.204895
SM-8952,3.339716
SM-8953,3.488873
SM-8954,2.266902
SM-8955,2.214078
SM-8956,3.735824
SM-8957,2.520391
SM-8958,2.083235
SM-8959,2.603328
SM-896,2.750163
SM-8960,2.678077
SM-8961,1.353583
SM-8962,2.230023
SM-8963,2.899436
SM-8964,3.334275
SM-8965,1.627948
SM-8966,2.242372
SM-8967,1.875404
SM-8968,2.315011
SM-8969,1.465842
SM-8970,3.017752
SM-8971,2.470698
SM-8972,1.622181
SM-8974,1.237479
SM-8975,0.799077
SM-8976,2.021512
SM-8977,1.417207
SM-8978,1.876643
SM-8979,2.238679
SM-898,2.939499
SM-8980,1.264166
SM-8981,1.223386
SM-8982,1.324712
SM-8983,1.246407
SM-8984,1.22306
SM-8986,1.60515
SM-899,2.851339
SM-8991,3.066471
SM-8992,2.381825
SM-8993,1.685757
SM-8994,1.49515
SM-900,1.25455
SM-9005,1.87253
SM-9006,3.193232
SM-9007,1.530664
SM-9008,2.440582
SM-9009,2.509652
SM-901,2.862598
SM-9011,2.051972
SM-9021,1.941781
SM-9035,2.719779
SM-9036,1.785538
SM-9037,1.273205
SM-9038,2.975243
SM-9039,3.200082
SM-9054,2.089507
SM-9055,3.285522
SM-9056,4.243172
SM-9057,4.074919
SM-9060,3.291447
SM-9061,1.463006
SM-9077,3.100748
SM-9078,2.418742
SM-9079,1.751417
SM-9080,3.246685
SM-9084,1.189845
SM-9086,1.537139
SM-9087,1.959128
SM-9088,2.136958
SM-9089,1.415684
SM-9090,1.919301
SM-9092,1.266666
SM-9093,1.061974
SM-9094,1.096036
SM-91,1.891645
SM-9104,2.711211
SM-9105,2.556762
SM-9107,0.989026
SM-9108,2.450996
SM-9113,3.180887
SM-9114,2.23332
SM-9115,3.216998
SM-9116,0.872799
SM-9117,1.253051
SM-9118,2.096083
SM-9122,3.001169
SM-9125,0.956043
SM-9126,2.174153
SM-9127,0.909601
SM-9128,0.927463
SM-9130,0.726147
SM-9131,0.726846
SM-9133,0.989536
SM-9134,0.541653
SM-9135,1.831105
SM-9136,1.53738
SM-9137,1.510415
SM-9139,2.093529
SM-9140,1.924405
SM-9141,3.396219
SM-9142,1.998303
SM-9144,2.47174
SM-9158,2.155182
SM-9160,2.148959
SM-9161,1.6854
SM-9162,1.251326
SM-9165,2.32794
SM-9188,1.746889
SM-9189,1.862001
SM-9190,1.256422
SM-920,9.874797
SM-9205,0.419873
SM-9207,0.710402
SM-9209,0.977999
SM-921,10.022585
SM-9210,1.282172
SM-9213,0.9681
SM-9228,3.556247
SM-9229,2.314303
SM-923,10.05277
SM-9232,3.354197
SM-9235,3.06658
SM-9237,1.200877
SM-924,9.75373
SM-9245,4.987877
SM-9246,4.92782
SM-9249,2.955867
SM-925,9.688452
SM-9250,2.688324
SM-9251,1.277168
SM-9254,1.294629
SM-9255,1.144427
SM-9256,3.875435
SM-9257,1.895897
SM-9258,2.845717
SM-9259,1.841017
SM-926,7.739469
SM-9260,2.093824
SM-9262,2.728154
SM-9263,2.220727
SM-9264,2.596353
SM-9268,1.103076
SM-9269,2.056869
SM-9270,1.568099
SM-9271,3.111366
SM-9272,2.205494
SM-9273,3.344225
SM-9275,2.080847
SM-9277,0.584107
SM-9278,1.323095
SM-9282,1.876288
SM-9283,2.090857
SM-9285,3.433518
SM-9286,3.149064
SM-9287,3.100112
SM-9289,2.031145
SM-9290,1.806203
SM-9291,2.169986
SM-9292,1.650889
SM-9293,3.455448
SM-9294,1.999727
SM-9295,3.515193
SM-9296,2.536229
SM-9297,3.051682
SM-9298,2.762743
SM-9299,1.797221
SM-9300,1.974956
SM-9302,1.504118
SM-9303,1.165888
SM-9304,2.284837
SM-9305,1.53054
SM-9306,2.748644
SM-9308,1.92522
SM-9309,1.382158
SM-9310,0.635535
SM-9311,1.857773
SM-9312,2.237308
SM-9313,2.043851
SM-9315,2.437533
SM-9316,1.855119
SM-9317,1.543628
SM-9319,1.086652
SM-932,3.999244
SM-9320,2.947574
SM-9321,0.943109
SM-9322,2.093867
SM-9323,3.185415
SM-9324,3.502122
SM-9326,4.335562
SM-9327,3.984589
SM-9328,3.298023
SM-9329,2.664207
SM-9330,3.249732
SM-9332,1.873956
SM-9333,2.667471
SM-9334,3.515466
SM-9335,3.271274
SM-9336,3.235182
SM-9337,3.713095
SM-9338,2.531026
SM-9339,3.066807
SM-934,3.115524
SM-9340,2.29956
SM-9341,2.434103
SM-9342,2.406755
SM-9343,2.501997
SM-9344,1.856137
SM-9345,2.094164
SM-9346,1.611624
SM-9347,2.51907
SM-9348,2.579761
SM-9351,1.029594
SM-9352,2.865808
SM-9353,2.685137
SM-9354,2.389416
SM-9355,2.33925
SM-9356,0.761721
SM-9357,0.02945
SM-9360,3.429519
SM-9373,2.155588
SM-9374,4.121284
SM-9375,2.863694
SM-938,5.700419
SM-939,4.210249
SM-9390,2.031809
SM-9399,0.852428
SM-940,9.880963
SM-9416,3.527517
SM-9417,3.084558
SM-942,3.187007
SM-9435,2.80212
SM-944,10.211139
SM-9446,1.28477
SM-9448,3.457142
SM-9449,3.239986
SM-945,9.899426
SM-9451,2.133124
SM-9455,3.371817
SM-9456,0.390332
SM-9457,1.892429
SM-9458,1.454715
SM-9460,1.106423
SM-9461,4.352707
SM-9462,2.150037
SM-947,6.511167
SM-9475,1.982873
SM-9476,2.585011
SM-9495,3.066402
SM-9496,2.463382
SM-9501,0.19262
SM-9506,3.434165
SM-9507,3.029209
SM-9508,3.602255
SM-9509,1.178375
SM-951,3.013269
SM-9514,1.233173
SM-9517,3.898281
SM-9533,1.66614
SM-9535,2.504231
SM-9539,2.807647
SM-9542,1.204561
SM-9543,0.987955
SM-9544,2.298269
SM-955,7.001308
SM-9552,1.244633
SM-9554,4.192218
SM-9558,2.180878
SM-9559,0.382039
SM-9560,2.08782
SM-9561,0.187082
SM-9565,0.514384
SM-9566,3.057002
SM-9568,1.827101
SM-9569,3.746719
SM-9570,1.660941
SM-9571,3.318592
SM-9573,2.439552
SM-9576,3.337748
SM-9577,1.024949
SM-9578,1.574259
SM-9579,2.183779
SM-9583,3.316454
SM-9585,0.35731
SM-959,5.649001
SM-9593,2.660165
SM-9594,4.093169
SM-9595,4.030732
SM-9597,3.164112
SM-960,5.651168
SM-9603,0.232019
SM-9607,3.315142
SM-9608,2.914869
SM-961,3.761772
SM-9613,1.822495
SM-9614,1.62946
SM-9616,1.192819
SM-9617,2.312051
SM-9618,2.319239
SM-9619,2.257988
SM-962,4.96649
SM-9624,2.055929
SM-9626,4.072121
SM-9627,3.954099
SM-9628,1.878488
SM-9630,2.887463
SM-9631,2.374295
SM-9633,2.756651
SM-9634,3.37763
SM-9635,2.28517
SM-964,7.464139
SM-9640,2.768203
SM-9641,1.466358
SM-9644,0.273832
SM-965,7.869972
SM-9651,3.992478
SM-9655,3.895991
SM-9656,2.974351
SM-9657,1.967107
SM-966,5.537088
SM-9664,2.631641
SM-9665,2.060833
SM-9666,2.193167
SM-9667,0.357947
SM-967,5.417175
SM-9677,4.032467
SM-9678,1.549364
SM-9679,3.069618
SM-968,3.767847
SM-9683,4.524795
SM-9687,3.607325
SM-9690,4.34002
SM-9693,2.402347
SM-9696,1.979967
SM-9697,2.878158
SM-9698,2.366229
SM-9699,2.27492
SM-971,10.182404
SM-9710,3.24377
SM-9712,3.015231
SM-9714,2.32921
SM-9715,3.073732
SM-9716,3.202388
SM-9718,3.14211
SM-972,10.36124
SM-9720,1.552443
SM-9721,2.285651
SM-9722,3.179248
SM-9723,1.940112
SM-9724,2.71553
SM-9725,3.434347
SM-9727,3.746214
SM-9728,2.468768
SM-973,6.270125
SM-9731,3.123575
SM-9732,2.53701
SM-9739,3.451689
SM-974,7.265315
SM-9740,3.037554
SM-9741,3.004409
SM-9746,2.014539
SM-9752,0.846037
SM-9753,2.082794
SM-9754,1.042497
SM-9755,2.144316
SM-9756,3.414373
SM-9757,2.938651
SM-9758,3.203366
SM-976,2.785979
SM-9760,1.096711
SM-9761,2.11713
SM-9762,1.892534
SM-9763,3.398127
SM-9768,2.68221
SM-9769,0.890506
SM-977,3.440001
SM-9770,0.843504
SM-9772,2.0742
SM-9781,1.260406
SM-9783,1.101746
SM-9785,2.246686
SM-9786,2.848506
SM-9787,3.219769
SM-9790,2.180161
SM-9791,1.899411
SM-980,3.755139
SM-9802,2.672415
SM-981,4.114893
SM-9810,2.020098
SM-9811,3.672854
SM-9812,2.009036
SM-9817,2.239219
SM-9818,1.59611
SM-982,6.00997
SM-9830,1.230448
SM-9857,4.982561
SM-986,5.186418
SM-9864,3.218523
SM-9874,1.772865
SM-9875,1.622383
SM-9876,2.092961
SM-9877,3.407267
SM-9878,2.325451
SM-9879,4.043686
SM-988,4.149874
SM-9880,1.962134
SM-9881,1.915116
SM-9883,1.464117
SM-9884,1.159275
SM-9887,1.176909
SM-9888,1.715306
SM-9889,2.994801
SM-989,3.143587
SM-9890,3.692132
SM-9891,3.244844
SM-9892,4.360119
SM-9893,3.463959
SM-9895,0.984767
SM-9896,3.709801
SM-9897,2.939153
SM-9899,3.1135
SM-9900,4.221467
SM-9902,3.35408
SM-9903,3.399438
SM-9904,4.259869
SM-9905,1.127151
SM-9906,0.971952
SM-9909,3.060387
SM-991,3.275747
SM-9910,3.97908
SM-9911,3.941088
SM-9916,2.167175
SM-9917,1.09803
SM-9921,3.649706
SM-9927,1.615226
SM-9929,1.071172
SM-9930,1.064225
SM-9931,0.682107
SM-9932,2.729339
SM-9933,3.254137
SM-9935,2.733442
SM-9937,4.079689
SM-9938,3.960395
SM-9939,3.914277
SM-9940,4.210761
SM-9941,3.442733
SM-9942,3.328926
SM-9943,3.080642
SM-9945,2.976191
SM-9946,3.90606
SM-9948,2.139119
SM-9950,3.76389
SM-9952,1.998986
SM-9953,1.504533
SM-9954,2.22559
SM-9955,1.775489
SM-9957,3.577411
SM-9958,2.183082
SM-9959,2.153488
SM-9960,1.666974
SM-9961,1.531078
SM-9962,2.198258
SM-9963,3.415516
SM-9965,2.516003
SM-9967,3.291168
SM-9968,2.07499
SM-9969,3.11912
SM-997,3.232927
SM-9970,2.615463
SM-9971,1.809189
SM-9972,2.017894
SM-9973,2.633723
SM-9976,3.110429
SM-9977,2.673446
SM-9978,3.153892
SM-9979,2.367136
SM-9980,1.57358
SM-9981,2.057257
SM-9982,1.674998
SM-9983,0.304771
SM-9984,2.535658
SM-9985,1.856023
SM-9986,3.2804
SM-9987,3.108551
SM-9988,3.152018
SM-9989,2.279059
SM-999,2.399116
SM-9991,0.781563
SM-9997,3.613636
